Series_Title,Released_Year,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,overview_tokens,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Cert_16,Cert_A,Cert_Approved,Cert_G,Cert_GP,Cert_PG,Cert_PG-13,Cert_Passed,Cert_R,Cert_TV-14,Cert_TV-MA,Cert_TV-PG,Cert_U,Cert_U/A,Cert_UA,Cert_Unrated,Director_Group,Star1_Group,Star2_Group,Star3_Group,Star4_Group
Finding Neverland,2004.0,106,7.6,The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.,67.0,198677,"51,680,613","['story', 'sir', 'barrie', 'friendship', 'family', 'inspire', 'create', 'peter', 'pan']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,1,0,0
25th Hour,2002.0,135,7.6,"Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.",68.0,169708,"13,060,843","['corner', 'dea', 'convict', 'new', 'york', 'drug', 'dealer', 'montgomery', 'brogan', 'reevaluate', 'life', 'remain', 'hour', 'face', 'seven', 'year', 'jail', 'term']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,0
The Butterfly Effect,2004.0,113,7.6,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",30.0,451479,"57,938,693","['evan', 'treborn', 'suffer', 'blackout', 'significant', 'event', 'life', 'grow', 'find', 'way', 'remember', 'lose', 'memory', 'supernatural', 'way', 'alter', 'life', 'read', 'journal']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0
28 Days Later...,2002.0,113,7.6,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",73.0,376853,"45,064,915","['week', 'mysterious', 'incurable', 'virus', 'spread', 'uk', 'handful', 'survivor', 'try', 'find', 'sanctuary']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0
Batoru rowaiaru,2000.0,114,7.6,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",81.0,169091,15326091.6,"['future', 'japanese', 'government', 'capture', 'class', 'ninth', 'grade', 'student', 'force', 'kill', 'revolutionary', 'battle', 'royale', 'act']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0
The Royal Tenenbaums,2001.0,110,7.6,The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.,76.0,266842,"52,364,010","['eccentric', 'member', 'dysfunctional', 'family', 'reluctantly', 'gather', 'roof', 'reason']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0
Y tu mamá también,2001.0,106,7.6,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",88.0,115827,"13,622,333","['mexico', 'teenage', 'boy', 'attractive', 'old', 'woman', 'embark', 'road', 'trip', 'learn', 'thing', 'life', 'friendship', 'sex']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0
Harry Potter and the Sorcerer's Stone,2001.0,152,7.6,"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",64.0,658185,"317,575,550","['orphan', 'boy', 'enroll', 'school', 'wizardry', 'learn', 'truth', 'family', 'terrible', 'evil', 'haunt', 'magical', 'world']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0
The Others,2001.0,101,7.6,A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.,74.0,337651,"96,522,687","['woman', 'live', 'darken', 'old', 'family', 'house', 'photosensitive', 'child', 'convinced', 'home', 'haunt']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,0
Blow,2001.0,124,7.6,"The story of how George Jung, along with the Medellín Cartel headed by Pablo Escobar, established the American cocaine market in the 1970s in the United States.",52.0,240714,"52,990,775","['story', 'george', 'jung', 'medellín', 'cartel', 'head', 'pablo', 'escobar', 'establish', 'american', 'cocaine', 'market', 'united', 'states']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,0
Enemy at the Gates,2001.0,131,7.6,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,53.0,243729,"51,401,758","['russian', 'german', 'sniper', 'play', 'game', 'cat', 'mouse', 'battle', 'stalingrad']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,2,0,0
Minority Report,2002.0,145,7.6,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",80.0,508417,"132,072,926","['future', 'special', 'police', 'unit', 'able', 'arrest', 'murderer', 'commit', 'crime', 'officer', 'unit', 'accuse', 'future', 'murder']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0,0,0
The Hurricane,1999.0,146,7.6,"The story of Rubin 'Hurricane' Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",74.0,91557,"50,668,906","['story', 'rubin', 'hurricane', 'carter', 'boxer', 'wrongly', 'imprison', 'murder', 'people', 'aid', 'fight', 'prove', 'innocence']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,2
American Psycho,2000.0,101,7.6,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",64.0,490062,"15,070,285","['wealthy', 'new', 'york', 'city', 'investment', 'banking', 'executive', 'patrick', 'bateman', 'hide', 'alternate', 'psychopathic', 'ego', 'co', 'worker', 'friend', 'delve', 'deeply', 'violent', 'hedonistic', 'fantasy']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,0,0,0
Lola rennt,1998.0,81,7.6,"After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.",77.0,188317,"7,267,585","['botched', 'money', 'delivery', 'lola', 'minute', 'come', 'deutschmark']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0
The Thin Red Line,1998.0,170,7.6,"Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.",78.0,172710,"36,400,491","['adaptation', 'james', 'jones', 'autobiographical', 'novel', 'focus', 'conflict', 'guadalcanal', 'second', 'world', 'war']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0
Mulan,1998.0,88,7.6,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",71.0,256906,"120,620,254","['save', 'father', 'death', 'army', 'young', 'maiden', 'secretly', 'go', 'place', 'china', 'great', 'heroine', 'process']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0
Fear and Loathing in Las Vegas,1998.0,118,7.6,An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.,41.0,259753,"10,680,275","['oddball', 'journalist', 'psychopathic', 'lawyer', 'travel', 'las', 'vegas', 'series', 'psychedelic', 'escapade']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,1,0,0,0
Funny Games,1997.0,108,7.6,"Two violent young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement.",69.0,65058,14650548.0,"['violent', 'young', 'man', 'mother', 'father', 'son', 'hostage', 'vacation', 'cabin', 'force', 'play', 'sadistic', 'game', 'amusement']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0
Dark City,1998.0,100,7.6,"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.",66.0,187927,"14,378,331","['man', 'struggle', 'memory', 'past', 'include', 'wife', 'remember', 'nightmarish', 'world', 'wake']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,3,0
Sleepers,1996.0,147,7.6,"After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.",49.0,186734,"49,100,000","['prank', 'go', 'disastrously', 'wrong', 'group', 'boy', 'send', 'detention', 'center', 'brutalize', 'thirteen', 'year', 'later', 'unexpected', 'random', 'encounter', 'guard', 'give', 'chance', 'revenge']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,0,1,0
Lost Highway,1997.0,134,7.6,"Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.",52.0,131101,"3,796,699","['anonymous', 'videotape', 'presage', 'musician', 'murder', 'conviction', 'gangster', 'girlfriend', 'lead', 'mechanic', 'astray']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0
Sense and Sensibility,1995.0,136,7.6,"Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites.",84.0,102598,"43,182,776","['rich', 'dashwood', 'die', 'leave', 'second', 'wife', 'daughter', 'poor', 'rule', 'inheritance', 'eld', 'daughter', 'title', 'opposite']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0
Die Hard: With a Vengeance,1995.0,128,7.6,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.",58.0,364420,"100,012,499","['john', 'mcclane', 'harlem', 'store', 'owner', 'target', 'german', 'terrorist', 'simon', 'new', 'york', 'city', 'plan', 'rob', 'federal', 'reserve', 'building']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0,2,0
Dead Man,1995.0,121,7.6,"On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.",62.0,90442,"1,037,847","['run', 'murder', 'man', 'accountant', 'william', 'blake', 'encounter', 'strange', 'aboriginal', 'american', 'man', 'name', 'prepare', 'journey', 'spiritual', 'world']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,0
The Bridges of Madison County,1995.0,135,7.6,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,69.0,73172,"71,516,617","['photographer', 'robert', 'kincaid', 'wander', 'life', 'housewife', 'francesca', 'johnson', 'day']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0,0
Apollo 13,1999.0,140,7.6,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,77.0,269197,"173,837,933","['nasa', 'devise', 'strategy', 'return', 'apollo', 'earth', 'safely', 'spacecraft', 'undergo', 'massive', 'internal', 'damage', 'put', 'life', 'astronaut', 'board', 'jeopardy']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,3,0,1,0
Trois couleurs: Blanc,1994.0,92,7.6,"After his wife divorces him, a Polish immigrant plots to get even with her.",88.0,64390,"1,464,625","['wife', 'divorce', 'polish', 'immigrant', 'plot']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,2,0,0
Falling Down,1993.0,113,7.6,An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,56.0,171640,"40,903,593","['ordinary', 'man', 'frustrate', 'flaw', 'see', 'society', 'begin', 'psychotically', 'violently', 'lash']",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0
Dazed and Confused,1993.0,102,7.6,The adventures of high school and junior high students on the last day of school in May 1976.,78.0,165465,"7,993,039","['adventure', 'high', 'school', 'junior', 'high', 'student', 'day', 'school']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0
My Cousin Vinny,1992.0,120,7.6,"Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience.",68.0,107325,"52,929,168","['new', 'yorkers', 'accuse', 'murder', 'rural', 'alabama', 'way', 'college', 'help', 'cousin', 'loudmouth', 'lawyer', 'trial', 'experience']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0
Omohide poro poro,1991.0,118,7.6,A twenty-seven-year-old office worker travels to the countryside while reminiscing about her childhood in Tokyo.,90.0,27071,"453,243","['seven', 'year', 'old', 'office', 'worker', 'travel', 'countryside', 'reminisce', 'childhood', 'tokyo']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,0,0,0,0
Delicatessen,1991.0,99,7.6,Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.,66.0,80487,"1,794,187","['post', 'apocalyptic', 'surrealist', 'black', 'comedy', 'landlord', 'apartment', 'building', 'occasionally', 'prepare', 'delicacy', 'odd', 'tenant']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0
Home Alone,1990.0,103,7.6,An eight-year-old troublemaker must protect his house from a pair of burglars when he is accidentally left home alone by his family during Christmas vacation.,63.0,488817,"285,761,243","['year', 'old', 'troublemaker', 'protect', 'house', 'pair', 'burglar', 'accidentally', 'leave', 'home', 'family', 'christmas', 'vacation']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0
The Godfather: Part III,1990.0,162,7.6,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.",60.0,359809,"66,666,062","['follow', 'michael', 'corleone', 'seek', 'free', 'family', 'crime', 'find', 'suitable', 'successor', 'empire']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,1,0,0
When Harry Met Sally...,1989.0,95,7.6,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.",76.0,195663,"92,823,600","['harry', 'sally', 'know', 'year', 'good', 'friend', 'fear', 'sex', 'ruin', 'friendship']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,4,0
